experiment,instrument,family,is_selected_family,threshold,n,accuracy,precision,recall,f1,avg_precision,brier,log_loss,roc_auc,tn,fp,fn,tp
+ regime_interactions,es1s,adaboost,1,0.5,115.0,0.391304347826087,0.40404040404040403,0.7843137254901961,0.5333333333333333,0.5037202426718681,0.3290144225697208,0.8672374812003145,0.4931066176470589,5.0,59.0,11.0,40.0
+ regime_interactions,es1s,adaboost,1,0.55,115.0,0.3565217391304348,0.37362637362637363,0.6666666666666666,0.4788732394366197,0.5037202426718681,0.3290144225697208,0.8672374812003145,0.4931066176470589,7.0,57.0,17.0,34.0
+ regime_interactions,es1s,adaboost,1,0.6,115.0,0.3565217391304348,0.37362637362637363,0.6666666666666666,0.4788732394366197,0.5037202426718681,0.3290144225697208,0.8672374812003145,0.4931066176470589,7.0,57.0,17.0,34.0
+ regime_interactions,es1s,adaboost,1,0.65,115.0,0.43478260869565216,0.4125,0.6470588235294118,0.5038167938931297,0.5037202426718681,0.3290144225697208,0.8672374812003145,0.4931066176470589,17.0,47.0,18.0,33.0
+ regime_interactions,es1s,adaboost,1,0.7,115.0,0.5130434782608696,0.46153846153846156,0.5882352941176471,0.5172413793103449,0.5037202426718681,0.3290144225697208,0.8672374812003145,0.4931066176470589,29.0,35.0,21.0,30.0
+ regime_interactions,es1s,mlp,0,0.5,115.0,0.3826086956521739,0.391304347826087,0.7058823529411765,0.5034965034965035,0.36407515468094986,0.3619182943280004,0.9712315835988409,0.367953431372549,8.0,56.0,15.0,36.0
+ regime_interactions,es1s,mlp,0,0.55,115.0,0.3652173913043478,0.37209302325581395,0.6274509803921569,0.46715328467153283,0.36407515468094986,0.3619182943280004,0.9712315835988409,0.367953431372549,10.0,54.0,19.0,32.0
+ regime_interactions,es1s,mlp,0,0.6,115.0,0.3652173913043478,0.3625,0.5686274509803921,0.44274809160305345,0.36407515468094986,0.3619182943280004,0.9712315835988409,0.367953431372549,13.0,51.0,22.0,29.0
+ regime_interactions,es1s,mlp,0,0.65,115.0,0.3565217391304348,0.3333333333333333,0.45098039215686275,0.38333333333333336,0.36407515468094986,0.3619182943280004,0.9712315835988409,0.367953431372549,18.0,46.0,28.0,23.0
+ regime_interactions,es1s,mlp,0,0.7,115.0,0.43478260869565216,0.375,0.4117647058823529,0.3925233644859813,0.36407515468094986,0.3619182943280004,0.9712315835988409,0.367953431372549,29.0,35.0,30.0,21.0
+ regime_interactions,nq1s,logistic,0,0.5,118.0,0.4152542372881356,0.4823529411764706,0.6212121212121212,0.543046357615894,0.42877294185393366,0.39715959369976916,1.0945229636071643,0.26544289044289043,8.0,44.0,25.0,41.0
+ regime_interactions,nq1s,logistic,0,0.55,118.0,0.3813559322033898,0.4567901234567901,0.5606060606060606,0.5034013605442177,0.42877294185393366,0.39715959369976916,1.0945229636071643,0.26544289044289043,8.0,44.0,29.0,37.0
+ regime_interactions,nq1s,logistic,0,0.6,118.0,0.3559322033898305,0.4358974358974359,0.5151515151515151,0.4722222222222222,0.42877294185393366,0.39715959369976916,1.0945229636071643,0.26544289044289043,8.0,44.0,32.0,34.0
+ regime_interactions,nq1s,logistic,0,0.65,118.0,0.3220338983050847,0.4027777777777778,0.4393939393939394,0.42028985507246375,0.42877294185393366,0.39715959369976916,1.0945229636071643,0.26544289044289043,9.0,43.0,37.0,29.0
+ regime_interactions,nq1s,logistic,0,0.7,118.0,0.288135593220339,0.35,0.3181818181818182,0.3333333333333333,0.42877294185393366,0.39715959369976916,1.0945229636071643,0.26544289044289043,13.0,39.0,45.0,21.0
+ regime_interactions,nq1s,random_forest,0,0.5,118.0,0.4152542372881356,0.48314606741573035,0.6515151515151515,0.5548387096774193,0.42431777462536996,0.3108743885645471,0.8308979633814814,0.2744755244755245,6.0,46.0,23.0,43.0
+ regime_interactions,nq1s,random_forest,0,0.55,118.0,0.3559322033898305,0.4342105263157895,0.5,0.4647887323943662,0.42431777462536996,0.3108743885645471,0.8308979633814814,0.2744755244755245,9.0,43.0,33.0,33.0
+ regime_interactions,nq1s,random_forest,0,0.6,118.0,0.3474576271186441,0.42028985507246375,0.4393939393939394,0.42962962962962964,0.42431777462536996,0.3108743885645471,0.8308979633814814,0.2744755244755245,12.0,40.0,37.0,29.0
+ regime_interactions,nq1s,random_forest,0,0.65,118.0,0.3559322033898305,0.4166666666666667,0.3787878787878788,0.3968253968253968,0.42431777462536996,0.3108743885645471,0.8308979633814814,0.2744755244755245,17.0,35.0,41.0,25.0
+ regime_interactions,nq1s,random_forest,0,0.7,118.0,0.2966101694915254,0.20689655172413793,0.09090909090909091,0.12631578947368421,0.42431777462536996,0.3108743885645471,0.8308979633814814,0.2744755244755245,29.0,23.0,60.0,6.0
+ regime_interactions,nq1s,extra_trees,0,0.5,118.0,0.3474576271186441,0.4266666666666667,0.48484848484848486,0.45390070921985815,0.4438732439369507,0.31077538518592945,0.8229441044985291,0.3047785547785548,9.0,43.0,34.0,32.0
+ regime_interactions,nq1s,extra_trees,0,0.55,118.0,0.3474576271186441,0.4266666666666667,0.48484848484848486,0.45390070921985815,0.4438732439369507,0.31077538518592945,0.8229441044985291,0.3047785547785548,9.0,43.0,34.0,32.0
+ regime_interactions,nq1s,extra_trees,0,0.6,118.0,0.3474576271186441,0.4266666666666667,0.48484848484848486,0.45390070921985815,0.4438732439369507,0.31077538518592945,0.8229441044985291,0.3047785547785548,9.0,43.0,34.0,32.0
+ regime_interactions,nq1s,extra_trees,0,0.65,118.0,0.3389830508474576,0.39655172413793105,0.3484848484848485,0.3709677419354839,0.4438732439369507,0.31077538518592945,0.8229441044985291,0.3047785547785548,17.0,35.0,43.0,23.0
+ regime_interactions,nq1s,extra_trees,0,0.7,118.0,0.3220338983050847,0.23076923076923078,0.09090909090909091,0.13043478260869565,0.4438732439369507,0.31077538518592945,0.8229441044985291,0.3047785547785548,32.0,20.0,60.0,6.0
+ regime_interactions,nq1s,hist_gradient_boosting,1,0.5,118.0,0.4830508474576271,0.5257731958762887,0.7727272727272727,0.6257668711656442,0.44127228077288877,0.34456880726954536,0.9375882889237223,0.2852564102564103,6.0,46.0,15.0,51.0
+ regime_interactions,nq1s,hist_gradient_boosting,1,0.55,118.0,0.4067796610169492,0.47619047619047616,0.6060606060606061,0.5333333333333333,0.44127228077288877,0.34456880726954536,0.9375882889237223,0.2852564102564103,8.0,44.0,26.0,40.0
+ regime_interactions,nq1s,hist_gradient_boosting,1,0.6,118.0,0.3898305084745763,0.46153846153846156,0.5454545454545454,0.5,0.44127228077288877,0.34456880726954536,0.9375882889237223,0.2852564102564103,10.0,42.0,30.0,36.0
+ regime_interactions,nq1s,hist_gradient_boosting,1,0.65,118.0,0.3220338983050847,0.39705882352941174,0.4090909090909091,0.40298507462686567,0.44127228077288877,0.34456880726954536,0.9375882889237223,0.2852564102564103,11.0,41.0,39.0,27.0
+ regime_interactions,nq1s,hist_gradient_boosting,1,0.7,118.0,0.3135593220338983,0.3770491803278688,0.3484848484848485,0.36220472440944884,0.44127228077288877,0.34456880726954536,0.9375882889237223,0.2852564102564103,14.0,38.0,43.0,23.0
+ regime_interactions,nq1s,adaboost,0,0.5,118.0,0.4745762711864407,0.5212765957446809,0.7424242424242424,0.6125,0.5214839238971465,0.3164261490498078,0.8452057159487543,0.3870920745920746,7.0,45.0,17.0,49.0
+ regime_interactions,nq1s,adaboost,0,0.55,118.0,0.3559322033898305,0.4342105263157895,0.5,0.4647887323943662,0.5214839238971465,0.3164261490498078,0.8452057159487543,0.3870920745920746,9.0,43.0,33.0,33.0
+ regime_interactions,nq1s,adaboost,0,0.6,118.0,0.3474576271186441,0.4266666666666667,0.48484848484848486,0.45390070921985815,0.5214839238971465,0.3164261490498078,0.8452057159487543,0.3870920745920746,9.0,43.0,34.0,32.0
+ regime_interactions,nq1s,adaboost,0,0.65,118.0,0.3474576271186441,0.4266666666666667,0.48484848484848486,0.45390070921985815,0.5214839238971465,0.3164261490498078,0.8452057159487543,0.3870920745920746,9.0,43.0,34.0,32.0
+ regime_interactions,nq1s,adaboost,0,0.7,118.0,0.3728813559322034,0.4444444444444444,0.48484848484848486,0.463768115942029,0.5214839238971465,0.3164261490498078,0.8452057159487543,0.3870920745920746,12.0,40.0,34.0,32.0
+ regime_interactions,nq1s,mlp,0,0.5,118.0,0.5338983050847458,0.5504587155963303,0.9090909090909091,0.6857142857142857,0.5238669070854339,0.34701570976859425,1.0063863393169798,0.4012237762237762,3.0,49.0,6.0,60.0
+ regime_interactions,nq1s,mlp,0,0.55,118.0,0.5338983050847458,0.5504587155963303,0.9090909090909091,0.6857142857142857,0.5238669070854339,0.34701570976859425,1.0063863393169798,0.4012237762237762,3.0,49.0,6.0,60.0
+ regime_interactions,nq1s,mlp,0,0.6,118.0,0.5169491525423728,0.5420560747663551,0.8787878787878788,0.6705202312138728,0.5238669070854339,0.34701570976859425,1.0063863393169798,0.4012237762237762,3.0,49.0,8.0,58.0
+ regime_interactions,nq1s,mlp,0,0.65,118.0,0.4830508474576271,0.5247524752475248,0.803030303030303,0.6347305389221557,0.5238669070854339,0.34701570976859425,1.0063863393169798,0.4012237762237762,4.0,48.0,13.0,53.0
+ regime_interactions,nq1s,mlp,0,0.7,118.0,0.4576271186440678,0.5104166666666666,0.7424242424242424,0.6049382716049383,0.5238669070854339,0.34701570976859425,1.0063863393169798,0.4012237762237762,5.0,47.0,17.0,49.0
+ regime_interactions,fesx1s,logistic,0,0.5,123.0,0.5365853658536586,0.625,0.373134328358209,0.4672897196261682,0.6038926550926913,0.3742427100116616,1.3467120784649904,0.5415778251599147,41.0,15.0,42.0,25.0
+ regime_interactions,fesx1s,logistic,0,0.55,123.0,0.5284552845528455,0.6216216216216216,0.34328358208955223,0.4423076923076923,0.6038926550926913,0.3742427100116616,1.3467120784649904,0.5415778251599147,42.0,14.0,44.0,23.0
+ regime_interactions,fesx1s,logistic,0,0.6,123.0,0.5040650406504065,0.5882352941176471,0.29850746268656714,0.39603960396039606,0.6038926550926913,0.3742427100116616,1.3467120784649904,0.5415778251599147,42.0,14.0,47.0,20.0
+ regime_interactions,fesx1s,logistic,0,0.65,123.0,0.4959349593495935,0.5862068965517241,0.2537313432835821,0.3541666666666667,0.6038926550926913,0.3742427100116616,1.3467120784649904,0.5415778251599147,44.0,12.0,50.0,17.0
+ regime_interactions,fesx1s,logistic,0,0.7,123.0,0.4715447154471545,0.5416666666666666,0.19402985074626866,0.2857142857142857,0.6038926550926913,0.3742427100116616,1.3467120784649904,0.5415778251599147,45.0,11.0,54.0,13.0
+ regime_interactions,fesx1s,random_forest,0,0.5,123.0,0.43089430894308944,0.4727272727272727,0.3880597014925373,0.4262295081967213,0.5352476929265599,0.2667248253472585,0.7273052290751978,0.42803837953091683,27.0,29.0,41.0,26.0
+ regime_interactions,fesx1s,random_forest,0,0.55,123.0,0.43089430894308944,0.4594594594594595,0.2537313432835821,0.3269230769230769,0.5352476929265599,0.2667248253472585,0.7273052290751978,0.42803837953091683,36.0,20.0,50.0,17.0
+ regime_interactions,fesx1s,random_forest,0,0.6,123.0,0.44715447154471544,0.48,0.1791044776119403,0.2608695652173913,0.5352476929265599,0.2667248253472585,0.7273052290751978,0.42803837953091683,43.0,13.0,55.0,12.0
+ regime_interactions,fesx1s,random_forest,0,0.65,123.0,0.4878048780487805,0.75,0.08955223880597014,0.16,0.5352476929265599,0.2667248253472585,0.7273052290751978,0.42803837953091683,54.0,2.0,61.0,6.0
+ regime_interactions,fesx1s,random_forest,0,0.7,123.0,0.45528455284552843,0.0,0.0,0.0,0.5352476929265599,0.2667248253472585,0.7273052290751978,0.42803837953091683,56.0,0.0,67.0,0.0
+ regime_interactions,fesx1s,extra_trees,1,0.5,123.0,0.43902439024390244,0.48148148148148145,0.3880597014925373,0.4297520661157025,0.4957052036322797,0.2899940948946916,0.7780442506507989,0.42990405117270786,28.0,28.0,41.0,26.0
+ regime_interactions,fesx1s,extra_trees,1,0.55,123.0,0.4065040650406504,0.4318181818181818,0.2835820895522388,0.34234234234234234,0.4957052036322797,0.2899940948946916,0.7780442506507989,0.42990405117270786,31.0,25.0,48.0,19.0
+ regime_interactions,fesx1s,extra_trees,1,0.6,123.0,0.4146341463414634,0.4358974358974359,0.2537313432835821,0.32075471698113206,0.4957052036322797,0.2899940948946916,0.7780442506507989,0.42990405117270786,34.0,22.0,50.0,17.0
+ regime_interactions,fesx1s,extra_trees,1,0.65,123.0,0.4146341463414634,0.4,0.14925373134328357,0.21739130434782608,0.4957052036322797,0.2899940948946916,0.7780442506507989,0.42990405117270786,41.0,15.0,57.0,10.0
+ regime_interactions,fesx1s,extra_trees,1,0.7,123.0,0.4146341463414634,0.38095238095238093,0.11940298507462686,0.18181818181818182,0.4957052036322797,0.2899940948946916,0.7780442506507989,0.42990405117270786,43.0,13.0,59.0,8.0
+ regime_interactions,fesx1s,hist_gradient_boosting,0,0.5,123.0,0.36585365853658536,0.4153846153846154,0.40298507462686567,0.4090909090909091,0.5211935995624006,0.31117807829584426,0.832165737666918,0.4056503198294243,18.0,38.0,40.0,27.0
+ regime_interactions,fesx1s,hist_gradient_boosting,0,0.55,123.0,0.3821138211382114,0.41509433962264153,0.3283582089552239,0.36666666666666664,0.5211935995624006,0.31117807829584426,0.832165737666918,0.4056503198294243,25.0,31.0,45.0,22.0
+ regime_interactions,fesx1s,hist_gradient_boosting,0,0.6,123.0,0.4146341463414634,0.4444444444444444,0.29850746268656714,0.35714285714285715,0.5211935995624006,0.31117807829584426,0.832165737666918,0.4056503198294243,31.0,25.0,47.0,20.0
+ regime_interactions,fesx1s,hist_gradient_boosting,0,0.65,123.0,0.3983739837398374,0.4146341463414634,0.2537313432835821,0.3148148148148148,0.5211935995624006,0.31117807829584426,0.832165737666918,0.4056503198294243,32.0,24.0,50.0,17.0
+ regime_interactions,fesx1s,hist_gradient_boosting,0,0.7,123.0,0.45528455284552843,0.5,0.23880597014925373,0.32323232323232326,0.5211935995624006,0.31117807829584426,0.832165737666918,0.4056503198294243,40.0,16.0,51.0,16.0
+ regime_interactions,fesx1s,adaboost,0,0.5,123.0,0.5365853658536586,0.5543478260869565,0.7611940298507462,0.6415094339622641,0.5237670738881728,0.2650169596585496,0.7297531511324375,0.49160447761194026,15.0,41.0,16.0,51.0
+ regime_interactions,fesx1s,adaboost,0,0.55,123.0,0.4878048780487805,0.53125,0.5074626865671642,0.5190839694656488,0.5237670738881728,0.2650169596585496,0.7297531511324375,0.49160447761194026,26.0,30.0,33.0,34.0
+ regime_interactions,fesx1s,adaboost,0,0.6,123.0,0.5121951219512195,0.6,0.31343283582089554,0.4117647058823529,0.5237670738881728,0.2650169596585496,0.7297531511324375,0.49160447761194026,42.0,14.0,46.0,21.0
+ regime_interactions,fesx1s,adaboost,0,0.65,123.0,0.45528455284552843,0.5,0.19402985074626866,0.27956989247311825,0.5237670738881728,0.2650169596585496,0.7297531511324375,0.49160447761194026,43.0,13.0,54.0,13.0
+ regime_interactions,fesx1s,adaboost,0,0.7,123.0,0.43089430894308944,0.43478260869565216,0.14925373134328357,0.2222222222222222,0.5237670738881728,0.2650169596585496,0.7297531511324375,0.49160447761194026,43.0,13.0,57.0,10.0
+ regime_interactions,fesx1s,mlp,0,0.5,123.0,0.5528455284552846,0.6111111111111112,0.4925373134328358,0.5454545454545454,0.6247348825289462,0.2670156209893707,0.7407418069831596,0.5751599147121536,35.0,21.0,34.0,33.0
+ regime_interactions,fesx1s,mlp,0,0.55,123.0,0.5528455284552846,0.6304347826086957,0.43283582089552236,0.5132743362831859,0.6247348825289462,0.2670156209893707,0.7407418069831596,0.5751599147121536,39.0,17.0,38.0,29.0
+ regime_interactions,fesx1s,mlp,0,0.6,123.0,0.5121951219512195,0.6,0.31343283582089554,0.4117647058823529,0.6247348825289462,0.2670156209893707,0.7407418069831596,0.5751599147121536,42.0,14.0,46.0,21.0
+ regime_interactions,fesx1s,mlp,0,0.65,123.0,0.5121951219512195,0.6206896551724138,0.26865671641791045,0.375,0.6247348825289462,0.2670156209893707,0.7407418069831596,0.5751599147121536,45.0,11.0,49.0,18.0
+ regime_interactions,fesx1s,mlp,0,0.7,123.0,0.4959349593495935,0.631578947368421,0.1791044776119403,0.27906976744186046,0.6247348825289462,0.2670156209893707,0.7407418069831596,0.5751599147121536,49.0,7.0,55.0,12.0
+ regime_interactions,cl1s,logistic,0,0.5,83.0,0.7228915662650602,0.7866666666666666,0.8939393939393939,0.8368794326241135,0.8523136706574016,0.2020476262327227,0.6500117449234273,0.6212121212121212,1.0,16.0,7.0,59.0
+ regime_interactions,cl1s,logistic,0,0.55,83.0,0.6987951807228916,0.7808219178082192,0.8636363636363636,0.8201438848920863,0.8523136706574016,0.2020476262327227,0.6500117449234273,0.6212121212121212,1.0,16.0,9.0,57.0
+ regime_interactions,cl1s,logistic,0,0.6,83.0,0.6987951807228916,0.7887323943661971,0.8484848484848485,0.8175182481751825,0.8523136706574016,0.2020476262327227,0.6500117449234273,0.6212121212121212,2.0,15.0,10.0,56.0
+ regime_interactions,cl1s,logistic,0,0.65,83.0,0.6867469879518072,0.7941176470588235,0.8181818181818182,0.8059701492537313,0.8523136706574016,0.2020476262327227,0.6500117449234273,0.6212121212121212,3.0,14.0,12.0,54.0
+ regime_interactions,cl1s,logistic,0,0.7,83.0,0.6987951807228916,0.8059701492537313,0.8181818181818182,0.8120300751879699,0.8523136706574016,0.2020476262327227,0.6500117449234273,0.6212121212121212,4.0,13.0,12.0,54.0
+ regime_interactions,cl1s,random_forest,0,0.5,83.0,0.8072289156626506,0.8125,0.9848484848484849,0.8904109589041096,0.8190040018961546,0.17923147666813224,0.5447145611206509,0.5044563279857397,2.0,15.0,1.0,65.0
+ regime_interactions,cl1s,random_forest,0,0.55,83.0,0.7349397590361446,0.7972972972972973,0.8939393939393939,0.8428571428571429,0.8190040018961546,0.17923147666813224,0.5447145611206509,0.5044563279857397,2.0,15.0,7.0,59.0
+ regime_interactions,cl1s,random_forest,0,0.6,83.0,0.7108433734939759,0.8088235294117647,0.8333333333333334,0.8208955223880597,0.8190040018961546,0.17923147666813224,0.5447145611206509,0.5044563279857397,4.0,13.0,11.0,55.0
+ regime_interactions,cl1s,random_forest,0,0.65,83.0,0.6626506024096386,0.8064516129032258,0.7575757575757576,0.78125,0.8190040018961546,0.17923147666813224,0.5447145611206509,0.5044563279857397,5.0,12.0,16.0,50.0
+ regime_interactions,cl1s,random_forest,0,0.7,83.0,0.5060240963855421,0.7777777777777778,0.5303030303030303,0.6306306306306306,0.8190040018961546,0.17923147666813224,0.5447145611206509,0.5044563279857397,7.0,10.0,31.0,35.0
+ regime_interactions,cl1s,extra_trees,0,0.5,83.0,0.7228915662650602,0.8028169014084507,0.8636363636363636,0.8321167883211679,0.8017447198479414,0.2210125413635192,0.6343126675911569,0.482174688057041,3.0,14.0,9.0,57.0
+ regime_interactions,cl1s,extra_trees,0,0.55,83.0,0.5421686746987951,0.8043478260869565,0.5606060606060606,0.6607142857142857,0.8017447198479414,0.2210125413635192,0.6343126675911569,0.482174688057041,8.0,9.0,29.0,37.0
+ regime_interactions,cl1s,extra_trees,0,0.6,83.0,0.3493975903614458,0.75,0.2727272727272727,0.4,0.8017447198479414,0.2210125413635192,0.6343126675911569,0.482174688057041,11.0,6.0,48.0,18.0
+ regime_interactions,cl1s,extra_trees,0,0.65,83.0,0.2289156626506024,1.0,0.030303030303030304,0.058823529411764705,0.8017447198479414,0.2210125413635192,0.6343126675911569,0.482174688057041,17.0,0.0,64.0,2.0
+ regime_interactions,cl1s,extra_trees,0,0.7,83.0,0.20481927710843373,0.0,0.0,0.0,0.8017447198479414,0.2210125413635192,0.6343126675911569,0.482174688057041,17.0,0.0,66.0,0.0
+ regime_interactions,cl1s,hist_gradient_boosting,0,0.5,83.0,0.7831325301204819,0.7926829268292683,0.9848484848484849,0.8783783783783784,0.8266670499054911,0.19208137727793245,0.7121505121112233,0.5249554367201427,0.0,17.0,1.0,65.0
+ regime_interactions,cl1s,hist_gradient_boosting,0,0.55,83.0,0.7831325301204819,0.7926829268292683,0.9848484848484849,0.8783783783783784,0.8266670499054911,0.19208137727793245,0.7121505121112233,0.5249554367201427,0.0,17.0,1.0,65.0
+ regime_interactions,cl1s,hist_gradient_boosting,0,0.6,83.0,0.7590361445783133,0.7875,0.9545454545454546,0.863013698630137,0.8266670499054911,0.19208137727793245,0.7121505121112233,0.5249554367201427,0.0,17.0,3.0,63.0
+ regime_interactions,cl1s,hist_gradient_boosting,0,0.65,83.0,0.7590361445783133,0.7875,0.9545454545454546,0.863013698630137,0.8266670499054911,0.19208137727793245,0.7121505121112233,0.5249554367201427,0.0,17.0,3.0,63.0
+ regime_interactions,cl1s,hist_gradient_boosting,0,0.7,83.0,0.7590361445783133,0.7948717948717948,0.9393939393939394,0.8611111111111112,0.8266670499054911,0.19208137727793245,0.7121505121112233,0.5249554367201427,1.0,16.0,4.0,62.0
