experiment,instrument,family,params,validation_threshold,selection_score,validation_n,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_avg_precision,validation_brier,validation_log_loss,validation_roc_auc,validation_tn,validation_fp,validation_fn,validation_tp,validation_tuned_n,validation_tuned_threshold,validation_tuned_accuracy,validation_tuned_precision,validation_tuned_recall,validation_tuned_f1,validation_tuned_avg_precision,validation_tuned_brier,validation_tuned_log_loss,validation_tuned_roc_auc,validation_tuned_tn,validation_tuned_fp,validation_tuned_fn,validation_tuned_tp,n_train,n_validation,selected_family,is_selected
+ vol_stress,gc1s,logistic,"{""C"": 1.0}",0.5,0.34065934065934067,20.0,0.35,0.5,0.38461538461538464,0.43478260869565216,0.6754076607285704,0.5026901376117784,1.6490187537988485,0.34065934065934067,2.0,5.0,8.0,5.0,20.0,0.25,0.35,0.5,0.46153846153846156,0.48,0.6754076607285704,0.5026901376117784,1.6490187537988485,0.34065934065934067,1.0,6.0,7.0,6.0,118,20,mlp,0
+ vol_stress,gc1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.39560439560439564,20.0,0.4,0.5454545454545454,0.46153846153846156,0.5,0.631263770430834,0.2556498110763216,0.7048554195369119,0.39560439560439564,2.0,5.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.631263770430834,0.2556498110763216,0.7048554195369119,0.39560439560439564,0.0,7.0,0.0,13.0,118,20,mlp,0
+ vol_stress,gc1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.4175824175824176,20.0,0.45,0.6,0.46153846153846156,0.5217391304347826,0.6392877976856305,0.25352749850362366,0.7002528745341433,0.4175824175824176,3.0,4.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.6392877976856305,0.25352749850362366,0.7002528745341433,0.4175824175824176,0.0,7.0,0.0,13.0,118,20,mlp,0
+ vol_stress,gc1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.3516483516483517,20.0,0.45,0.6,0.46153846153846156,0.5217391304347826,0.5889560781231418,0.2586947308034516,0.7108198017947289,0.3516483516483517,3.0,4.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.5889560781231418,0.2586947308034516,0.7108198017947289,0.3516483516483517,0.0,7.0,0.0,13.0,118,20,mlp,0
+ vol_stress,gc1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.3626373626373626,20.0,0.5,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.6070034154012481,0.2608976694280956,0.7153562478435126,0.3626373626373626,4.0,3.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.6070034154012481,0.2608976694280956,0.7153562478435126,0.3626373626373626,0.0,7.0,0.0,13.0,118,20,mlp,0
+ vol_stress,gc1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.4835164835164835,20.0,0.45,0.5625,0.6923076923076923,0.6206896551724138,0.7388492405163041,0.274913278134721,0.7467206705886335,0.4835164835164835,0.0,7.0,4.0,9.0,20.0,0.25,0.6,0.631578947368421,0.9230769230769231,0.75,0.7388492405163041,0.274913278134721,0.7467206705886335,0.4835164835164835,0.0,7.0,1.0,12.0,118,20,mlp,0
+ vol_stress,gc1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.39560439560439564,20.0,0.4,0.5333333333333333,0.6153846153846154,0.5714285714285714,0.6319617903596232,0.3321281748288106,0.9156598237214133,0.39560439560439564,0.0,7.0,5.0,8.0,20.0,0.25,0.55,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.6319617903596232,0.3321281748288106,0.9156598237214133,0.39560439560439564,0.0,7.0,2.0,11.0,118,20,mlp,0
+ vol_stress,gc1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.4615384615384616,20.0,0.65,0.65,1.0,0.7878787878787878,0.6989226459814695,0.22843635108033283,0.646237874098253,0.4615384615384616,0.0,7.0,0.0,13.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.6989226459814695,0.22843635108033283,0.646237874098253,0.4615384615384616,0.0,7.0,0.0,13.0,118,20,mlp,0
+ vol_stress,gc1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.5384615384615384,20.0,0.55,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.6844595377103116,0.25313953515055776,0.7051245538453602,0.5384615384615384,2.0,5.0,4.0,9.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.6844595377103116,0.25313953515055776,0.7051245538453602,0.5384615384615384,0.0,7.0,0.0,13.0,118,20,mlp,1
+ vol_stress,si1s,logistic,"{""C"": 0.1}",0.5,0.5956221198156681,118.0,0.5084745762711864,0.524390243902439,0.6935483870967742,0.5972222222222222,0.6881400605102521,0.27275930281562843,0.7464355644125286,0.5956221198156681,17.0,39.0,19.0,43.0,118.0,0.26,0.5677966101694916,0.5495495495495496,0.9838709677419355,0.7052023121387283,0.6881400605102521,0.27275930281562843,0.7464355644125286,0.5956221198156681,6.0,50.0,1.0,61.0,329,118,mlp,0
+ vol_stress,si1s,logistic,"{""C"": 1.0}",0.5,0.5564516129032259,118.0,0.4915254237288136,0.5147058823529411,0.5645161290322581,0.5384615384615384,0.6714099012426946,0.3137758738236283,0.8808670176971715,0.5564516129032259,23.0,33.0,27.0,35.0,118.0,0.26,0.5084745762711864,0.5196078431372549,0.8548387096774194,0.6463414634146342,0.6714099012426946,0.3137758738236283,0.8808670176971715,0.5564516129032259,7.0,49.0,9.0,53.0,329,118,mlp,0
+ vol_stress,si1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5495391705069125,118.0,0.4915254237288136,0.5142857142857142,0.5806451612903226,0.5454545454545454,0.6366623631187774,0.2458431567402907,0.6845954533349097,0.5495391705069125,22.0,34.0,26.0,36.0,118.0,0.44,0.5423728813559322,0.5357142857142857,0.967741935483871,0.6896551724137931,0.6366623631187774,0.2458431567402907,0.6845954533349097,0.5495391705069125,4.0,52.0,2.0,60.0,329,118,mlp,0
+ vol_stress,si1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5463709677419355,118.0,0.4915254237288136,0.5121951219512195,0.6774193548387096,0.5833333333333334,0.6287564484503564,0.2468396424920893,0.686375772784238,0.5463709677419355,16.0,40.0,20.0,42.0,118.0,0.42000000000000004,0.5423728813559322,0.5350877192982456,0.9838709677419355,0.6931818181818182,0.6287564484503564,0.2468396424920893,0.686375772784238,0.5463709677419355,3.0,53.0,1.0,61.0,329,118,mlp,0
+ vol_stress,si1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5097926267281107,118.0,0.5169491525423728,0.5409836065573771,0.532258064516129,0.5365853658536586,0.631013939755297,0.24835286103440118,0.6898029651563572,0.5097926267281107,28.0,28.0,29.0,33.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.631013939755297,0.24835286103440118,0.6898029651563572,0.5097926267281107,0.0,56.0,0.0,62.0,329,118,mlp,0
+ vol_stress,si1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5325460829493087,118.0,0.5423728813559322,0.5666666666666667,0.5483870967741935,0.5573770491803278,0.5974022099123931,0.24712012575089412,0.687306128327987,0.5325460829493087,30.0,26.0,28.0,34.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.5974022099123931,0.24712012575089412,0.687306128327987,0.5325460829493087,0.0,56.0,0.0,62.0,329,118,mlp,0
+ vol_stress,si1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.5815092165898617,118.0,0.5423728813559322,0.5487804878048781,0.7258064516129032,0.625,0.6488953639954587,0.251121159035814,0.694754640687573,0.5815092165898617,19.0,37.0,17.0,45.0,118.0,0.25,0.5338983050847458,0.5299145299145299,1.0,0.6927374301675978,0.6488953639954587,0.251121159035814,0.694754640687573,0.5815092165898617,1.0,55.0,0.0,62.0,329,118,mlp,0
+ vol_stress,si1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.4835829493087557,118.0,0.4152542372881356,0.4588235294117647,0.6290322580645161,0.5306122448979592,0.592579000832767,0.3086008583458439,0.8322494787269906,0.4835829493087557,10.0,46.0,23.0,39.0,118.0,0.25,0.5,0.5135135135135135,0.9193548387096774,0.6589595375722543,0.592579000832767,0.3086008583458439,0.8322494787269906,0.4835829493087557,2.0,54.0,5.0,57.0,329,118,mlp,0
+ vol_stress,si1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.5591877880184332,118.0,0.5423728813559322,0.5434782608695652,0.8064516129032258,0.6493506493506493,0.6119675540749807,0.24835069195444445,0.690419171390801,0.5591877880184332,14.0,42.0,12.0,50.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.6119675540749807,0.24835069195444445,0.690419171390801,0.5591877880184332,0.0,56.0,0.0,62.0,329,118,mlp,0
+ vol_stress,si1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.6923963133640554,118.0,0.6694915254237288,0.6533333333333333,0.7903225806451613,0.7153284671532847,0.746129252294536,0.2288957802806046,0.6469615731301659,0.6923963133640554,30.0,26.0,13.0,49.0,118.0,0.5,0.6694915254237288,0.6533333333333333,0.7903225806451613,0.7153284671532847,0.746129252294536,0.2288957802806046,0.6469615731301659,0.6923963133640554,30.0,26.0,13.0,49.0,329,118,mlp,1
+ vol_stress,hg1s,logistic,"{""C"": 0.1}",0.5,0.5397183098591549,121.0,0.5950413223140496,0.6410256410256411,0.704225352112676,0.6711409395973155,0.5823490016851516,0.2854456792156823,0.8472282933472984,0.5397183098591549,22.0,28.0,21.0,50.0,121.0,0.25,0.5867768595041323,0.6019417475728155,0.8732394366197183,0.7126436781609196,0.5823490016851516,0.2854456792156823,0.8472282933472984,0.5397183098591549,9.0,41.0,9.0,62.0,369,121,logistic,1
+ vol_stress,hg1s,logistic,"{""C"": 1.0}",0.5,0.5160563380281691,121.0,0.5867768595041323,0.6329113924050633,0.704225352112676,0.6666666666666666,0.5705910001999838,0.324363778069767,1.1349489611079697,0.5160563380281691,21.0,29.0,21.0,50.0,121.0,0.3,0.5950413223140496,0.6222222222222222,0.7887323943661971,0.6956521739130435,0.5705910001999838,0.324363778069767,1.1349489611079697,0.5160563380281691,16.0,34.0,15.0,56.0,369,121,logistic,0
+ vol_stress,hg1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.4385915492957746,121.0,0.49586776859504134,0.5581395348837209,0.676056338028169,0.6114649681528662,0.528530837500657,0.26629963550208596,0.727847764214486,0.4385915492957746,12.0,38.0,23.0,48.0,121.0,0.25,0.5950413223140496,0.5916666666666667,1.0,0.743455497382199,0.528530837500657,0.26629963550208596,0.727847764214486,0.4385915492957746,1.0,49.0,0.0,71.0,369,121,logistic,0
+ vol_stress,hg1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.43126760563380284,121.0,0.5619834710743802,0.6071428571428571,0.7183098591549296,0.6580645161290323,0.532491555066936,0.2717795020534092,0.740323335279182,0.43126760563380284,17.0,33.0,20.0,51.0,121.0,0.25,0.5867768595041323,0.5882352941176471,0.9859154929577465,0.7368421052631579,0.532491555066936,0.2717795020534092,0.740323335279182,0.43126760563380284,1.0,49.0,1.0,70.0,369,121,logistic,0
+ vol_stress,hg1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.44647887323943664,121.0,0.49586776859504134,0.5714285714285714,0.5633802816901409,0.5673758865248227,0.5520958871657964,0.25874940791099066,0.7110448961928887,0.44647887323943664,20.0,30.0,31.0,40.0,121.0,0.25,0.5867768595041323,0.5867768595041323,1.0,0.7395833333333334,0.5520958871657964,0.25874940791099066,0.7110448961928887,0.44647887323943664,0.0,50.0,0.0,71.0,369,121,logistic,0
+ vol_stress,hg1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.43549295774647884,121.0,0.45454545454545453,0.5396825396825397,0.4788732394366197,0.5074626865671642,0.5447272864842254,0.27260781193910216,0.7412734657009153,0.43549295774647884,21.0,29.0,37.0,34.0,121.0,0.25,0.5867768595041323,0.5867768595041323,1.0,0.7395833333333334,0.5447272864842254,0.27260781193910216,0.7412734657009153,0.43549295774647884,0.0,50.0,0.0,71.0,369,121,logistic,0
+ vol_stress,hg1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.5104225352112676,121.0,0.48760330578512395,0.5789473684210527,0.4647887323943662,0.515625,0.6296998038649133,0.2796158608592362,0.7686533878141106,0.5104225352112676,26.0,24.0,38.0,33.0,121.0,0.25,0.5289256198347108,0.5625,0.8873239436619719,0.6885245901639344,0.6296998038649133,0.2796158608592362,0.7686533878141106,0.5104225352112676,1.0,49.0,8.0,63.0,369,121,logistic,0
+ vol_stress,hg1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.4743661971830986,121.0,0.5289256198347108,0.5897435897435898,0.647887323943662,0.6174496644295302,0.5779457310484962,0.33498875178540233,0.9832858675463007,0.4743661971830986,18.0,32.0,25.0,46.0,121.0,0.25,0.49586776859504134,0.5471698113207547,0.8169014084507042,0.655367231638418,0.5779457310484962,0.33498875178540233,0.9832858675463007,0.4743661971830986,2.0,48.0,13.0,58.0,369,121,logistic,0
+ vol_stress,hg1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.47830985915492963,121.0,0.48760330578512395,0.56,0.5915492957746479,0.5753424657534246,0.5892226723393256,0.27088587872625725,0.7399590888219553,0.47830985915492963,17.0,33.0,29.0,42.0,121.0,0.25,0.5537190082644629,0.5739130434782609,0.9295774647887324,0.7096774193548387,0.5892226723393256,0.27088587872625725,0.7399590888219553,0.47830985915492963,1.0,49.0,5.0,66.0,369,121,logistic,0
+ vol_stress,hg1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.43690140845070424,121.0,0.47107438016528924,0.5454545454545454,0.5915492957746479,0.5675675675675675,0.5284042715643699,0.31390525326267854,0.8818890032072383,0.43690140845070424,15.0,35.0,29.0,42.0,121.0,0.3,0.5950413223140496,0.6018518518518519,0.9154929577464789,0.7262569832402235,0.5284042715643699,0.31390525326267854,0.8818890032072383,0.43690140845070424,7.0,43.0,6.0,65.0,369,121,logistic,0
+ vol_stress,pl1s,logistic,"{""C"": 0.1}",0.5,0.46701388888888884,108.0,0.39814814814814814,0.38028169014084506,0.5625,0.453781512605042,0.47076115849438116,0.30280454438881815,0.8092363079114061,0.46701388888888884,16.0,44.0,21.0,27.0,108.0,0.29,0.4537037037037037,0.4444444444444444,0.9166666666666666,0.5986394557823129,0.47076115849438116,0.30280454438881815,0.8092363079114061,0.46701388888888884,5.0,55.0,4.0,44.0,335,108,extra_trees,0
+ vol_stress,pl1s,logistic,"{""C"": 1.0}",0.5,0.5201388888888888,108.0,0.42592592592592593,0.4270833333333333,0.8541666666666666,0.5694444444444444,0.4759204426960951,0.42212466822023276,1.3549681936464695,0.5201388888888888,5.0,55.0,7.0,41.0,108.0,0.72,0.5185185185185185,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.4759204426960951,0.42212466822023276,1.3549681936464695,0.5201388888888888,16.0,44.0,8.0,40.0,335,108,extra_trees,0
+ vol_stress,pl1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5555555555555555,108.0,0.5370370370370371,0.45,0.1875,0.2647058823529412,0.471023076363271,0.24557835346958173,0.684055084772862,0.5555555555555555,49.0,11.0,39.0,9.0,108.0,0.38,0.5462962962962963,0.4945054945054945,0.9375,0.6474820143884892,0.471023076363271,0.24557835346958173,0.684055084772862,0.5555555555555555,14.0,46.0,3.0,45.0,335,108,extra_trees,0
+ vol_stress,pl1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5489583333333333,108.0,0.5277777777777778,0.45161290322580644,0.2916666666666667,0.35443037974683544,0.45979947860876713,0.24770077219103895,0.6886640740694249,0.5489583333333333,43.0,17.0,34.0,14.0,108.0,0.4,0.5555555555555556,0.5,0.8958333333333334,0.6417910447761194,0.45979947860876713,0.24770077219103895,0.6886640740694249,0.5489583333333333,17.0,43.0,5.0,43.0,335,108,extra_trees,0
+ vol_stress,pl1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.6204861111111111,108.0,0.5833333333333334,0.5714285714285714,0.25,0.34782608695652173,0.5511531637697643,0.23853847821611918,0.6698941248838496,0.6204861111111111,51.0,9.0,36.0,12.0,108.0,0.37,0.5185185185185185,0.4787234042553192,0.9375,0.6338028169014085,0.5511531637697643,0.23853847821611918,0.6698941248838496,0.6204861111111111,11.0,49.0,3.0,45.0,335,108,extra_trees,1
+ vol_stress,pl1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5986111111111111,108.0,0.5555555555555556,0.5,0.22916666666666666,0.3142857142857143,0.505287475933999,0.2404725667435822,0.6739497601307157,0.5986111111111111,49.0,11.0,37.0,11.0,108.0,0.35,0.5092592592592593,0.47368421052631576,0.9375,0.6293706293706294,0.505287475933999,0.2404725667435822,0.6739497601307157,0.5986111111111111,10.0,50.0,3.0,45.0,335,108,extra_trees,0
+ vol_stress,pl1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.6083333333333333,108.0,0.5925925925925926,0.5384615384615384,0.5833333333333334,0.56,0.5057128103200311,0.24782007706286271,0.6929405287431012,0.6083333333333333,36.0,24.0,20.0,28.0,108.0,0.29,0.5462962962962963,0.4943820224719101,0.9166666666666666,0.6423357664233577,0.5057128103200311,0.24782007706286271,0.6929405287431012,0.6083333333333333,15.0,45.0,4.0,44.0,335,108,extra_trees,0
+ vol_stress,pl1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.5229166666666667,108.0,0.5,0.44642857142857145,0.5208333333333334,0.4807692307692308,0.43794538937938565,0.3086966896482615,0.8826962637985096,0.5229166666666667,29.0,31.0,23.0,25.0,108.0,0.33,0.5648148148148148,0.5063291139240507,0.8333333333333334,0.6299212598425197,0.43794538937938565,0.3086966896482615,0.8826962637985096,0.5229166666666667,21.0,39.0,8.0,40.0,335,108,extra_trees,0
+ vol_stress,pl1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.5675347222222222,108.0,0.5462962962962963,0.49019607843137253,0.5208333333333334,0.5050505050505051,0.47318462838253184,0.2523244512248406,0.6998097061369539,0.5675347222222222,34.0,26.0,23.0,25.0,108.0,0.4,0.6018518518518519,0.5280898876404494,0.9791666666666666,0.6861313868613139,0.47318462838253184,0.2523244512248406,0.6998097061369539,0.5675347222222222,18.0,42.0,1.0,47.0,335,108,extra_trees,0
+ vol_stress,pl1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.4847222222222222,108.0,0.4444444444444444,0.4166666666666667,0.625,0.5,0.4849190273086995,0.3040879579738515,0.8198235009074502,0.4847222222222222,18.0,42.0,18.0,30.0,108.0,0.27,0.4351851851851852,0.4368932038834951,0.9375,0.5960264900662252,0.4849190273086995,0.3040879579738515,0.8198235009074502,0.4847222222222222,2.0,58.0,3.0,45.0,335,108,extra_trees,0
+ trend_scanning,es1s,logistic,"{""C"": 0.1}",0.5,0.5297202797202797,107.0,0.5233644859813084,0.5357142857142857,0.5454545454545454,0.5405405405405406,0.5167942333747633,0.2865659143977934,0.7989606176586038,0.5297202797202797,26.0,26.0,25.0,30.0,107.0,0.25,0.5700934579439252,0.5517241379310345,0.8727272727272727,0.676056338028169,0.5167942333747633,0.2865659143977934,0.7989606176586038,0.5297202797202797,13.0,39.0,7.0,48.0,339,107,adaboost,0
+ trend_scanning,es1s,logistic,"{""C"": 1.0}",0.5,0.5479020979020979,107.0,0.5420560747663551,0.56,0.509090909090909,0.5333333333333333,0.541725973645341,0.32522787868237885,1.011503743892069,0.5479020979020979,30.0,22.0,27.0,28.0,107.0,0.25,0.5700934579439252,0.5652173913043478,0.7090909090909091,0.6290322580645161,0.541725973645341,0.32522787868237885,1.011503743892069,0.5479020979020979,22.0,30.0,16.0,39.0,339,107,adaboost,0
+ trend_scanning,es1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5493006993006994,107.0,0.514018691588785,0.5319148936170213,0.45454545454545453,0.49019607843137253,0.6153679155567705,0.24927561087484834,0.6915583461451977,0.5493006993006994,30.0,22.0,30.0,25.0,107.0,0.29,0.5233644859813084,0.5188679245283019,1.0,0.6832298136645962,0.6153679155567705,0.24927561087484834,0.6915583461451977,0.5493006993006994,1.0,51.0,0.0,55.0,339,107,adaboost,0
+ trend_scanning,es1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5503496503496503,107.0,0.5327102803738317,0.5641025641025641,0.4,0.46808510638297873,0.5986195252418904,0.25136942314194033,0.6959460650022409,0.5503496503496503,35.0,17.0,33.0,22.0,107.0,0.33,0.5420560747663551,0.5294117647058824,0.9818181818181818,0.6878980891719745,0.5986195252418904,0.25136942314194033,0.6959460650022409,0.5503496503496503,4.0,48.0,1.0,54.0,339,107,adaboost,0
