experiment,instrument,asset_class,family,params,is_selected_family,selected_threshold,validation_score,n_train,n_validation,n_test,oos_n,oos_threshold,oos_accuracy,oos_precision,oos_recall,oos_f1,oos_avg_precision,oos_brier,oos_log_loss,oos_roc_auc,oos_tn,oos_fp,oos_fn,oos_tp,oos_05_n,oos_05_threshold,oos_05_accuracy,oos_05_precision,oos_05_recall,oos_05_f1,oos_05_avg_precision,oos_05_brier,oos_05_log_loss,oos_05_roc_auc,oos_05_tn,oos_05_fp,oos_05_fn,oos_05_tp,baseline_n,baseline_threshold,baseline_accuracy,baseline_precision,baseline_recall,baseline_f1,baseline_avg_precision,baseline_brier,baseline_log_loss,baseline_roc_auc,baseline_tn,baseline_fp,baseline_fn,baseline_tp,baseline_mean_side_return,baseline_total_side_return,meta_trade_rate,meta_mean_side_return_when_taken,meta_total_side_return_when_taken
baseline,cl1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.25,0.4154874213836478,329,101,83,83.0,0.25,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.8652711175370963,0.17356501616991984,0.5593413843721425,0.5962566844919786,0.0,17.0,0.0,66.0,83.0,0.5,0.7831325301204819,0.7926829268292683,0.9848484848484849,0.8783783783783784,0.8652711175370963,0.17356501616991984,0.5593413843721425,0.5962566844919786,0.0,17.0,1.0,65.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,1.0,0.03050466459975705,2.531887161779835
baseline,cl1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.25,0.4622641509433963,329,101,83,83.0,0.25,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.828668511902003,0.16372755965670563,0.507781221810717,0.5632798573975045,0.0,17.0,0.0,66.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.828668511902003,0.16372755965670563,0.507781221810717,0.5632798573975045,0.0,17.0,0.0,66.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,1.0,0.03050466459975705,2.531887161779835
baseline,cl1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.25,0.39347484276729555,329,101,83,83.0,0.25,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.8575895622491079,0.1528225744488189,0.4838024082256151,0.6078431372549019,0.0,17.0,0.0,66.0,83.0,0.5,0.8313253012048193,0.8333333333333334,0.9848484848484849,0.9027777777777778,0.8575895622491079,0.1528225744488189,0.4838024082256151,0.6078431372549019,4.0,13.0,1.0,65.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,1.0,0.03050466459975705,2.531887161779835
baseline,ho1s,energy,logistic,"{""C"": 0.1}",0,0.25,0.5294117647058824,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.34939385308106313,0.8950613641997374,,0.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,0.34939385308106313,0.8950613641997374,,0.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
baseline,ho1s,energy,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.25,0.5784313725490196,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.27800352083008556,0.7492181694790108,,0.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,0.27800352083008556,0.7492181694790108,,0.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
baseline,ho1s,energy,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.25,0.6568627450980392,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.18530056136261872,0.562934194188498,,0.0,2.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.18530056136261872,0.562934194188498,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
baseline,ho1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.25,0.5,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.5927192641274993,1.4705412517681962,,0.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,0.5927192641274993,1.4705412517681962,,0.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
baseline,ho1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",1,0.25,0.7794117647058824,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.09669129559422673,0.37222272706307585,,0.0,2.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.09669129559422673,0.37222272706307585,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
baseline,ho1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.25,0.1470588235294118,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.514326859724402,1.338376326492341,,0.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,0.514326859724402,1.338376326492341,,0.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
baseline,rb1s,energy,logistic,"{""C"": 0.1}",0,0.25,0.5717808219178082,499,123,123,123.0,0.25,0.6178861788617886,0.6633663366336634,0.8375,0.7403314917127072,0.7880632458783274,0.2647559707096715,0.743210480377621,0.6665697674418605,9.0,34.0,13.0,67.0,123.0,0.5,0.5853658536585366,0.8536585365853658,0.4375,0.5785123966942148,0.7880632458783274,0.2647559707096715,0.743210480377621,0.6665697674418605,37.0,6.0,45.0,35.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.8211382113821138,0.01673263871072945,1.6899965097836742
baseline,rb1s,energy,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.29,0.6468493150684932,499,123,123,123.0,0.29,0.6422764227642277,0.652542372881356,0.9625,0.7777777777777778,0.7635021961966598,0.25466030834921166,0.7047477626818975,0.6348837209302325,2.0,41.0,3.0,77.0,123.0,0.5,0.6016260162601627,0.8297872340425532,0.4875,0.6141732283464567,0.7635021961966598,0.25466030834921166,0.7047477626818975,0.6348837209302325,35.0,8.0,41.0,39.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.959349593495935,0.015250143838745464,1.799516972971965
baseline,rb1s,energy,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.25,0.6427397260273973,499,123,123,123.0,0.25,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.775780580481824,0.24278454323607115,0.6796409069023712,0.6494186046511629,0.0,43.0,0.0,80.0,123.0,0.5,0.7073170731707317,0.8548387096774194,0.6625,0.7464788732394366,0.775780580481824,0.24278454323607115,0.6796409069023712,0.6494186046511629,34.0,9.0,27.0,53.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,1.0,0.015499828454908144,1.9064788999537017
baseline,rb1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",1,0.25,0.7030136986301369,499,123,123,123.0,0.25,0.6260162601626016,0.6545454545454545,0.9,0.7578947368421053,0.6619430654942334,0.2679975663733491,0.7427178536864416,0.5566860465116279,5.0,38.0,8.0,72.0,123.0,0.5,0.5772357723577236,0.7058823529411765,0.6,0.6486486486486487,0.6619430654942334,0.2679975663733491,0.7427178536864416,0.5566860465116279,23.0,20.0,32.0,48.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.8943089430894309,0.015458946000833793,1.7004840600917173
baseline,rb1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.3,0.6482191780821918,499,123,123,123.0,0.3,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.696038621251223,0.25574870560457824,0.704866894507125,0.5130813953488373,0.0,43.0,0.0,80.0,123.0,0.5,0.5040650406504065,0.620253164556962,0.6125,0.6163522012578616,0.696038621251223,0.25574870560457824,0.704866894507125,0.5130813953488373,13.0,30.0,31.0,49.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,1.0,0.015499828454908144,1.9064788999537017
baseline,rb1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.27,0.5232876712328767,499,123,123,123.0,0.27,0.6422764227642277,0.725,0.725,0.725,0.6941222625556633,0.2994302154027635,0.8118838732565175,0.6139534883720931,21.0,22.0,22.0,58.0,123.0,0.5,0.4634146341463415,0.6842105263157895,0.325,0.4406779661016949,0.6941222625556633,0.2994302154027635,0.8118838732565175,0.6139534883720931,31.0,12.0,54.0,26.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.6504065040650406,0.024573016060905305,1.9658412848724245
baseline,ng1s,energy,logistic,"{""C"": 0.3}",1,0.25,0.6799999999999999,68,40,56,56.0,0.25,0.4642857142857143,0.35294117647058826,0.6,0.4444444444444444,0.46380347958844637,0.3789970318730344,1.2110323042727695,0.5263888888888889,14.0,22.0,8.0,12.0,56.0,0.5,0.5178571428571429,0.3793103448275862,0.55,0.4489795918367347,0.46380347958844637,0.3789970318730344,1.2110323042727695,0.5263888888888889,18.0,18.0,9.0,11.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,0.6071428571428571,-0.021029039116148635,-0.7149873299490536
baseline,ng1s,energy,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 250}",0,0.54,0.552,68,40,56,56.0,0.54,0.35714285714285715,0.3333333333333333,0.8,0.47058823529411764,0.5099390215907244,0.35447108803506083,0.9269975967550685,0.5194444444444445,4.0,32.0,4.0,16.0,56.0,0.5,0.3392857142857143,0.32653061224489793,0.8,0.463768115942029,0.5099390215907244,0.35447108803506083,0.9269975967550685,0.5194444444444445,3.0,33.0,4.0,16.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,0.8571428571428571,-0.03131677176426723,-1.5032050446848273
baseline,ng1s,energy,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 250}",0,0.25,0.5066666666666667,68,40,56,56.0,0.25,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5544773571218804,0.29125147069656077,0.7772458355207332,0.5444444444444444,0.0,36.0,0.0,20.0,56.0,0.5,0.35714285714285715,0.3333333333333333,0.8,0.47058823529411764,0.5544773571218804,0.29125147069656077,0.7772458355207332,0.5444444444444444,4.0,32.0,4.0,16.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,1.0,-0.02687086384945652,-1.504768375569565
baseline,ng1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 80, ""max_leaf_nodes"": 7}",0,0.25,0.5,68,40,56,56.0,0.25,0.32142857142857145,0.3333333333333333,0.9,0.4864864864864865,0.43792539585093015,0.4653155910559836,1.3733040606763218,0.507638888888889,0.0,36.0,2.0,18.0,56.0,0.5,0.375,0.3404255319148936,0.8,0.47761194029850745,0.43792539585093015,0.4653155910559836,1.3733040606763218,0.507638888888889,5.0,31.0,4.0,16.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,0.9642857142857143,-0.033247989375750985,-1.795391426290553
baseline,ng1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 80}",0,0.25,0.62,68,40,56,56.0,0.25,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.43027919107397034,0.3988794591757682,1.0600244658159597,0.5416666666666667,0.0,36.0,0.0,20.0,56.0,0.5,0.35714285714285715,0.34,0.85,0.4857142857142857,0.43027919107397034,0.3988794591757682,1.0600244658159597,0.5416666666666667,3.0,33.0,3.0,17.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,1.0,-0.02687086384945652,-1.504768375569565
baseline,ng1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0,0.25,0.13066666666666668,68,40,56,56.0,0.25,0.2857142857142857,0.2826086956521739,0.65,0.3939393939393939,0.3446661333688828,0.4129865111158179,1.1492001244939105,0.3777777777777778,3.0,33.0,7.0,13.0,56.0,0.5,0.4107142857142857,0.2903225806451613,0.45,0.35294117647058826,0.3446661333688828,0.4129865111158179,1.1492001244939105,0.3777777777777778,14.0,22.0,11.0,9.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,0.8214285714285714,-0.044467483514945394,-2.045504241687488
baseline,gc1s,metals,logistic,"{""C"": 0.1}",0,0.25,0.1208791208791209,138,20,24,24.0,0.25,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.7891263650879036,0.2196487755201387,0.6286400144533577,0.7342657342657342,0.0,11.0,0.0,13.0,24.0,0.5,0.7083333333333334,0.6875,0.8461538461538461,0.7586206896551724,0.7891263650879036,0.2196487755201387,0.6286400144533577,0.7342657342657342,6.0,5.0,2.0,11.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.5416666666666666,0.4583333333333333,16.52000780334536,0.5,0.0,11.0,0.0,13.0,0.0006253046527088061,0.015007311665011347,1.0,0.0006253046527088061,0.015007311665011347
baseline,gc1s,metals,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.25,0.25274725274725274,138,20,24,24.0,0.25,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.7651957354386505,0.23183610323638396,0.6539495893372452,0.6363636363636362,0.0,11.0,0.0,13.0,24.0,0.5,0.5,0.5263157894736842,0.7692307692307693,0.625,0.7651957354386505,0.23183610323638396,0.6539495893372452,0.6363636363636362,2.0,9.0,3.0,10.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.5416666666666666,0.4583333333333333,16.52000780334536,0.5,0.0,11.0,0.0,13.0,0.0006253046527088061,0.015007311665011347,1.0,0.0006253046527088061,0.015007311665011347
baseline,gc1s,metals,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.25,0.43956043956043955,138,20,24,24.0,0.25,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.7649642024642025,0.2295315047667917,0.6511037439357701,0.6923076923076924,0.0,11.0,0.0,13.0,24.0,0.5,0.625,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.7649642024642025,0.2295315047667917,0.6511037439357701,0.6923076923076924,6.0,5.0,4.0,9.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.5416666666666666,0.4583333333333333,16.52000780334536,0.5,0.0,11.0,0.0,13.0,0.0006253046527088061,0.015007311665011347,1.0,0.0006253046527088061,0.015007311665011347
baseline,gc1s,metals,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.25,0.14285714285714288,138,20,24,24.0,0.25,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.8465264497477136,0.2744351042600474,0.7608088680010638,0.7902097902097902,0.0,11.0,0.0,13.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.8465264497477136,0.2744351042600474,0.7608088680010638,0.7902097902097902,0.0,11.0,0.0,13.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.5416666666666666,0.4583333333333333,16.52000780334536,0.5,0.0,11.0,0.0,13.0,0.0006253046527088061,0.015007311665011347,1.0,0.0006253046527088061,0.015007311665011347
baseline,gc1s,metals,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.25,0.4010989010989011,138,20,24,24.0,0.25,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.7531199577850176,0.2599457162624517,0.7162847842549276,0.6853146853146853,0.0,11.0,0.0,13.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.7531199577850176,0.2599457162624517,0.7162847842549276,0.6853146853146853,0.0,11.0,0.0,13.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.5416666666666666,0.4583333333333333,16.52000780334536,0.5,0.0,11.0,0.0,13.0,0.0006253046527088061,0.015007311665011347,1.0,0.0006253046527088061,0.015007311665011347
baseline,gc1s,metals,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",1,0.71,0.7472527472527473,138,20,24,24.0,0.71,0.5833333333333334,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.750303298576956,0.24779146039363512,0.6918221115615987,0.6923076923076924,8.0,3.0,7.0,6.0,24.0,0.5,0.5833333333333334,0.5652173913043478,1.0,0.7222222222222222,0.750303298576956,0.24779146039363512,0.6918221115615987,0.6923076923076924,1.0,10.0,0.0,13.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.5416666666666666,0.4583333333333333,16.52000780334536,0.5,0.0,11.0,0.0,13.0,0.0006253046527088061,0.015007311665011347,0.375,0.0061661367873564465,0.05549523108620802
baseline,si1s,metals,logistic,"{""C"": 0.1}",0,0.25,0.48675115207373276,457,118,114,114.0,0.25,0.49122807017543857,0.4752475247524752,0.9056603773584906,0.6233766233766234,0.4449342488498907,0.2819680435330864,0.7661683299439047,0.4797401793999382,8.0,53.0,5.0,48.0,114.0,0.5,0.5087719298245614,0.46511627906976744,0.37735849056603776,0.4166666666666667,0.4449342488498907,0.2819680435330864,0.7661683299439047,0.4797401793999382,38.0,23.0,33.0,20.0,114.0,0.5,0.4649122807017544,0.4649122807017544,1.0,0.6347305389221557,0.4649122807017544,0.5350877192982456,19.286516287159174,0.5,0.0,61.0,0.0,53.0,-0.0023472466561628353,-0.2675861188025632,0.8859649122807017,-0.001172808202573858,-0.11845362845995966
baseline,si1s,metals,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.25,0.4484447004608295,457,118,114,114.0,0.25,0.4649122807017544,0.4649122807017544,1.0,0.6347305389221557,0.5457423008870388,0.24634486249953144,0.68584152144205,0.5743891122796165,0.0,61.0,0.0,53.0,114.0,0.5,0.543859649122807,0.5084745762711864,0.5660377358490566,0.5357142857142857,0.5457423008870388,0.24634486249953144,0.68584152144205,0.5743891122796165,32.0,29.0,23.0,30.0,114.0,0.5,0.4649122807017544,0.4649122807017544,1.0,0.6347305389221557,0.4649122807017544,0.5350877192982456,19.286516287159174,0.5,0.0,61.0,0.0,53.0,-0.0023472466561628353,-0.2675861188025632,1.0,-0.0023472466561628353,-0.2675861188025632
baseline,si1s,metals,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.25,0.49711981566820285,457,118,114,114.0,0.25,0.4649122807017544,0.4649122807017544,1.0,0.6347305389221557,0.5756790397993771,0.245543345859769,0.6834379781169623,0.5669656665635633,0.0,61.0,0.0,53.0,114.0,0.5,0.5,0.46551724137931033,0.5094339622641509,0.4864864864864865,0.5756790397993771,0.245543345859769,0.6834379781169623,0.5669656665635633,30.0,31.0,26.0,27.0,114.0,0.5,0.4649122807017544,0.4649122807017544,1.0,0.6347305389221557,0.4649122807017544,0.5350877192982456,19.286516287159174,0.5,0.0,61.0,0.0,53.0,-0.0023472466561628353,-0.2675861188025632,1.0,-0.0023472466561628353,-0.2675861188025632
baseline,si1s,metals,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0,0.32,0.4222350230414747,457,118,114,114.0,0.32,0.5087719298245614,0.47619047619047616,0.5660377358490566,0.5172413793103449,0.5448392444621115,0.2923401510059524,0.826860803057935,0.5601608413238478,28.0,33.0,23.0,30.0,114.0,0.5,0.5614035087719298,0.5384615384615384,0.39622641509433965,0.45652173913043476,0.5448392444621115,0.2923401510059524,0.826860803057935,0.5601608413238478,43.0,18.0,32.0,21.0,114.0,0.5,0.4649122807017544,0.4649122807017544,1.0,0.6347305389221557,0.4649122807017544,0.5350877192982456,19.286516287159174,0.5,0.0,61.0,0.0,53.0,-0.0023472466561628353,-0.2675861188025632,0.5526315789473685,-0.0013031412514593152,-0.08209789884193686
baseline,si1s,metals,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.47,0.502160138248848,457,118,114,114.0,0.47,0.5087719298245614,0.48623853211009177,1.0,0.654320987654321,0.5276222992049264,0.25001369093527953,0.6934898876092116,0.5550572223940613,5.0,56.0,0.0,53.0,114.0,0.5,0.5175438596491229,0.4891304347826087,0.8490566037735849,0.6206896551724138,0.5276222992049264,0.25001369093527953,0.6934898876092116,0.5550572223940613,14.0,47.0,8.0,45.0,114.0,0.5,0.4649122807017544,0.4649122807017544,1.0,0.6347305389221557,0.4649122807017544,0.5350877192982456,19.286516287159174,0.5,0.0,61.0,0.0,53.0,-0.0023472466561628353,-0.2675861188025632,0.956140350877193,-0.0006749654113313975,-0.07357122983512232
baseline,si1s,metals,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",1,0.33,0.5285138248847927,457,118,114,114.0,0.33,0.5175438596491229,0.49019607843137253,0.9433962264150944,0.6451612903225806,0.46347736301404613,0.2643070783577986,0.7203029193107497,0.4825239715434581,9.0,52.0,3.0,50.0,114.0,0.5,0.4824561403508772,0.44642857142857145,0.4716981132075472,0.45871559633027525,0.46347736301404613,0.2643070783577986,0.7203029193107497,0.4825239715434581,30.0,31.0,28.0,25.0,114.0,0.5,0.4649122807017544,0.4649122807017544,1.0,0.6347305389221557,0.4649122807017544,0.5350877192982456,19.286516287159174,0.5,0.0,61.0,0.0,53.0,-0.0023472466561628353,-0.2675861188025632,0.8947368421052632,-0.00026476581175345545,-0.027006112798852455
baseline,hg1s,metals,logistic,"{""C"": 0.1}",0,0.25,0.5129577464788733,497,121,118,118.0,0.25,0.5847457627118644,0.5865384615384616,0.9104477611940298,0.7134502923976608,0.6574838717785929,0.27018648177430205,0.7389607069560814,0.5589698565993562,8.0,43.0,6.0,61.0,118.0,0.5,0.4830508474576271,0.575,0.34328358208955223,0.42990654205607476,0.6574838717785929,0.27018648177430205,0.7389607069560814,0.5589698565993562,34.0,17.0,44.0,23.0,118.0,0.5,0.5677966101694916,0.5677966101694916,1.0,0.7243243243243244,0.5677966101694916,0.4322033898305085,15.578189176652332,0.5,0.0,51.0,0.0,67.0,0.0024103366016741405,0.2844197189975486,0.8813559322033898,0.004005131508049752,0.41653367683717424
baseline,hg1s,metals,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.25,0.5084507042253521,497,121,118,118.0,0.25,0.5677966101694916,0.5677966101694916,1.0,0.7243243243243244,0.6579060049140998,0.24962566625908147,0.692836585326724,0.5677494878548435,0.0,51.0,0.0,67.0,118.0,0.5,0.5338983050847458,0.581081081081081,0.6417910447761194,0.6099290780141844,0.6579060049140998,0.24962566625908147,0.692836585326724,0.5677494878548435,20.0,31.0,24.0,43.0,118.0,0.5,0.5677966101694916,0.5677966101694916,1.0,0.7243243243243244,0.5677966101694916,0.4322033898305085,15.578189176652332,0.5,0.0,51.0,0.0,67.0,0.0024103366016741405,0.2844197189975486,1.0,0.0024103366016741405,0.2844197189975486
baseline,hg1s,metals,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.25,0.45633802816901403,497,121,118,118.0,0.25,0.5677966101694916,0.5677966101694916,1.0,0.7243243243243244,0.5075523703525774,0.2563972062410422,0.706295612893977,0.44103014340064384,0.0,51.0,0.0,67.0,118.0,0.5,0.5254237288135594,0.5714285714285714,0.6567164179104478,0.6111111111111112,0.5075523703525774,0.2563972062410422,0.706295612893977,0.44103014340064384,18.0,33.0,23.0,44.0,118.0,0.5,0.5677966101694916,0.5677966101694916,1.0,0.7243243243243244,0.5677966101694916,0.4322033898305085,15.578189176652332,0.5,0.0,51.0,0.0,67.0,0.0024103366016741405,0.2844197189975486,1.0,0.0024103366016741405,0.2844197189975486
